趟次,场景,场景名称,区间序号,区间,选定等级,规划用时(s),生成曲线用时(s),曲线与规划时间差(s),重量(t),代码规划能耗(kWh),Simu物理机械能耗(kWh),Simu-代码(kWh),Simu相对代码误差(%)
14,energy_first,规划后：Energy First,16,海晏北路-民安东路,class3,85.0,85.0,0.0,218.22,14.894440000000001,14.706381112139814,-0.18805888786018699,-1.262611335909151
14,energy_first,规划后：Energy First,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,218.42,11.77941,11.771406734733093,-0.008003265266907533,-0.06794283641462122
14,energy_first,规划后：Energy First,18,会展中心-院士路,class3,115.0,115.0,0.0,218.52,15.09691,15.515873281255304,0.418963281255305,2.7751591634003585
14,energy_first,规划后：Energy First,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,217.92,18.05219,17.328369521697276,-0.7238204783027236,-4.0095992691342355
14,energy_first,规划后：Energy First,20,盎孟港-三官堂,class2,132.0,132.0,0.0,217.52,17.75414,17.33378303004774,-0.4203569699522589,-2.3676560506578124
14,energy_first,规划后：Energy First,21,三官堂-兴庄路,class1,94.0,94.05,0.04999999999999716,216.74,13.17213,14.533540042906074,1.3614100429060745,10.33553451800183
14,energy_first,规划后：Energy First,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.74,15.872819999999999,17.728526542040203,1.8557065420402044,11.691095482971548
14,energy_first,规划后：Energy First,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.54,11.32626,11.729860602309312,0.4036006023093126,3.5634057695065504
14,energy_first,规划后：Energy First,24,梅堰-永茂路,class3,313.0,313.0,0.0,215.54,29.936790000000002,28.878401116745227,-1.058388883254775,-3.5354120573874983
14,energy_first,规划后：Energy First,25,永茂路-镇海大道,class2,141.0,141.0,0.0,215.34,17.1255,17.180214522093657,0.05471452209365779,0.31949153072119235
14,energy_first,规划后：Energy First,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.24,20.02891,18.98810356147649,-1.0408064385235107,-5.196520622058368
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.94801,12.909928848727692,-0.03808115127230849,-0.2941081391836158
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,2,张家潭-同德路,class2,148.0,148.0,0.0,215.24,17.59666,17.07919670196743,-0.5174632980325704,-2.9406904380295487
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.10016,13.023890911529268,-0.07626908847073288,-0.5821996713836539
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,4,石碶-雅渡,class2,80.0,80.0,0.0,215.54,11.09226,10.763814842987147,-0.3284451570128528,-2.961030096777869
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,5,雅渡-庙堰,class3,131.9,131.95000000000002,0.05000000000001137,215.54,19.84432,19.981167730308947,0.13684773030894704,0.6896065489215405
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.74,12.519129999999999,12.74863516655879,0.22950516655879127,1.8332357484808552
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,7,钟公庙-鄞州区政府,class3,90.0,90.0,0.0,215.54,10.33192,11.148000931854877,0.8160809318548772,7.898637734853514
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,8,鄞州区政府-钱湖南路,class2,128.0,127.95,-0.04999999999999716,216.62,18.6425,17.707008471406166,-0.9354915285938326,-5.018058353728485
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,216.82,13.71493,14.031351085607819,0.3164210856078178,2.307128695573494
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,217.02,18.55539,18.038722949504386,-0.516667050495613,-2.78445804963201
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,11,下应路-大洋江,class2,101.0,101.0,0.0,216.74,13.4118,13.583186917721429,0.17138691772142955,1.2778815499890361
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,12,大洋江-泗港,class3,92.0,92.0,0.0,216.94,10.82069,11.219165696574134,0.39847569657413295,3.6825350007636564
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,13,泗港-曹隘,class4,137.0,137.0,0.0,216.92,23.07768,23.862383800332506,0.7847038003325046,3.4002716058655147
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,216.82,16.04316,16.544531876804353,0.5013718768043525,3.1251441536726707
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,216.94,11.55291,11.823575858826189,0.2706658588261881,2.342837075907179
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,218.22,14.894440000000001,14.706381112139814,-0.18805888786018699,-1.262611335909151
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,218.42,11.77941,11.771406734733093,-0.008003265266907533,-0.06794283641462122
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,18,会展中心-院士路,class3,115.0,115.0,0.0,218.52,15.09691,15.515873281255304,0.418963281255305,2.7751591634003585
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,217.92,18.05219,17.328369521697276,-0.7238204783027236,-4.0095992691342355
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,20,盎孟港-三官堂,class2,132.0,132.0,0.0,217.52,17.75414,17.33378303004774,-0.4203569699522589,-2.3676560506578124
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,21,三官堂-兴庄路,class2,99.0,99.0,0.0,216.74,11.62832,11.91138089325074,0.2830608932507399,2.4342372178503853
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.74,15.872819999999999,17.728526542040203,1.8557065420402044,11.691095482971548
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.54,11.32626,11.729860602309312,0.4036006023093126,3.5634057695065504
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,24,梅堰-永茂路,class3,313.0,313.0,0.0,215.54,29.936790000000002,28.878401116745227,-1.058388883254775,-3.5354120573874983
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,25,永茂路-镇海大道,class2,141.0,141.0,0.0,215.34,17.1255,17.180214522093657,0.05471452209365779,0.31949153072119235
14,dwell5_dp,规划后：历史停站时间放宽 5% DP,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.24,20.02891,18.98810356147649,-1.0408064385235107,-5.196520622058368
15,standard_dp,规划后：标准 DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.94801,12.909928848727692,-0.03808115127230849,-0.2941081391836158
15,standard_dp,规划后：标准 DP,2,张家潭-同德路,class3,151.0,151.0,0.0,215.24,17.91537,17.397674969314316,-0.5176950306856831,-2.8896697678344525
15,standard_dp,规划后：标准 DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.10016,13.023890911529268,-0.07626908847073288,-0.5821996713836539
15,standard_dp,规划后：标准 DP,4,石碶-雅渡,class2,80.0,80.0,0.0,215.44,11.06952,10.758897121208221,-0.3106228787917793,-2.806109739101418
15,standard_dp,规划后：标准 DP,5,雅渡-庙堰,class3,131.9,131.95000000000002,0.05000000000001137,215.44,19.83138,19.972266642855708,0.1408866428557083,0.7104227888110071
15,standard_dp,规划后：标准 DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.64,12.50113,12.742857952632361,0.24172795263236146,1.9336488192056356
15,standard_dp,规划后：标准 DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,215.54,7.97563,8.96919232277886,0.9935623227788595,12.457477625953805
15,standard_dp,规划后：标准 DP,8,鄞州区政府-钱湖南路,class2,128.0,127.95,-0.04999999999999716,215.84,18.52592,17.64673401437445,-0.8791859856255506,-4.7457075579812
15,standard_dp,规划后：标准 DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,215.94,13.6214,13.975851802188394,0.3544518021883949,2.6021686624605027
15,standard_dp,规划后：标准 DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.94,18.43179,17.952537063276257,-0.4792529367237428,-2.6001432130234927
15,standard_dp,规划后：标准 DP,11,下应路-大洋江,class3,106.0,106.0,0.0,215.84,11.26365,11.357152877333057,0.09350287733305684,0.8301294636557142
15,standard_dp,规划后：标准 DP,12,大洋江-泗港,class3,92.0,92.0,0.0,215.54,10.720799999999999,11.148166570867593,0.4273665708675942,3.986330972199782
15,standard_dp,规划后：标准 DP,13,泗港-曹隘,class4,137.0,137.0,0.0,215.64,22.925,23.724152452004684,0.7991524520046838,3.4859430839898966
15,standard_dp,规划后：标准 DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,215.34,15.909709999999999,16.433342102629314,0.5236321026293158,3.2912737103901697
15,standard_dp,规划后：标准 DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.24,11.43901,11.732825020203684,0.29381502020368444,2.5685353907696946
15,standard_dp,规划后：标准 DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,216.12,14.70407,14.567621428761765,-0.13644857123823506,-0.927964646783068
15,standard_dp,规划后：标准 DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,216.52,11.617049999999999,11.67089422054389,0.053844220543890486,0.46349306014771813
15,standard_dp,规划后：标准 DP,18,会展中心-院士路,class3,115.0,115.0,0.0,216.42,14.934059999999999,15.371425867023081,0.43736586702308244,2.928646778056888
15,standard_dp,规划后：标准 DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,216.02,17.79835,17.180954996462017,-0.6173950035379825,-3.468832804939685
15,standard_dp,规划后：标准 DP,20,盎孟港-三官堂,class3,138.9,138.95000000000002,0.05000000000001137,215.84,17.03314,16.633872297752198,-0.3992677022478013,-2.344063996701731
15,standard_dp,规划后：标准 DP,21,三官堂-兴庄路,class3,104.0,104.05,0.04999999999999716,215.74,10.49693,10.868620749426091,0.37169074942609015,3.54094720481217
15,standard_dp,规划后：标准 DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.54,15.84608,17.712479823604138,1.8663998236041373,11.778306203200648
15,standard_dp,规划后：标准 DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.54,11.32626,11.729860602309312,0.4036006023093126,3.5634057695065504
15,standard_dp,规划后：标准 DP,24,梅堰-永茂路,class3,313.0,313.0,0.0,215.34,29.925819999999998,28.85254529436371,-1.0732747056362868,-3.5864504485968536
15,standard_dp,规划后：标准 DP,25,永茂路-镇海大道,class2,141.0,141.0,0.0,215.24,17.12209,17.17249625696545,0.05040625696544865,0.29439313171142456
15,standard_dp,规划后：标准 DP,26,镇海大道-骆驼桥,class4,128.0,128.0,0.0,215.24,17.279889999999998,16.410815193987226,-0.8690748060127724,-5.0294001062088505
15,energy_first,规划后：Energy First,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.94801,12.909928848727692,-0.03808115127230849,-0.2941081391836158
15,energy_first,规划后：Energy First,2,张家潭-同德路,class1,141.0,141.0,0.0,215.24,17.87687,16.54448961359441,-1.332380386405589,-7.453096579018526
15,energy_first,规划后：Energy First,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.10016,13.023890911529268,-0.07626908847073288,-0.5821996713836539
15,energy_first,规划后：Energy First,4,石碶-雅渡,class2,80.0,80.0,0.0,215.44,11.06952,10.758897121208221,-0.3106228787917793,-2.806109739101418
15,energy_first,规划后：Energy First,5,雅渡-庙堰,class3,131.9,131.95000000000002,0.05000000000001137,215.44,19.83138,19.972266642855708,0.1408866428557083,0.7104227888110071
15,energy_first,规划后：Energy First,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.64,12.50113,12.742857952632361,0.24172795263236146,1.9336488192056356
15,energy_first,规划后：Energy First,7,钟公庙-鄞州区政府,class5,99.0,99.0,0.0,215.54,6.12209,7.337377771533345,1.2152877715333448,19.850864190715015
15,energy_first,规划后：Energy First,8,鄞州区政府-钱湖南路,class2,128.0,127.95,-0.04999999999999716,215.84,18.52592,17.64673401437445,-0.8791859856255506,-4.7457075579812
15,energy_first,规划后：Energy First,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,215.94,13.6214,13.975851802188394,0.3544518021883949,2.6021686624605027
15,energy_first,规划后：Energy First,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.94,18.43179,17.952537063276257,-0.4792529367237428,-2.6001432130234927
15,energy_first,规划后：Energy First,11,下应路-大洋江,class3,106.0,106.0,0.0,215.84,11.26365,11.357152877333057,0.09350287733305684,0.8301294636557142
15,energy_first,规划后：Energy First,12,大洋江-泗港,class3,92.0,92.0,0.0,215.54,10.720799999999999,11.148166570867593,0.4273665708675942,3.986330972199782
15,energy_first,规划后：Energy First,13,泗港-曹隘,class4,137.0,137.0,0.0,215.64,22.925,23.724152452004684,0.7991524520046838,3.4859430839898966
15,energy_first,规划后：Energy First,14,曹隘-柳隘,class5,119.0,119.0,0.0,215.34,13.47762,14.315977735688406,0.8383577356884064,6.220369291376419
15,energy_first,规划后：Energy First,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.24,11.43901,11.732825020203684,0.29381502020368444,2.5685353907696946
15,energy_first,规划后：Energy First,16,海晏北路-民安东路,class4,89.0,88.95,-0.04999999999999716,216.12,12.3265,11.574193797849444,-0.7523062021505549,-6.103161498807893
15,energy_first,规划后：Energy First,17,民安东路-会展中心,class4,83.0,83.0,0.0,216.52,6.89109,8.175103343075106,1.284013343075106,18.632949839214202
15,energy_first,规划后：Energy First,18,会展中心-院士路,class3,115.0,115.0,0.0,216.42,14.934059999999999,15.371425867023081,0.43736586702308244,2.928646778056888
15,energy_first,规划后：Energy First,19,院士路-盎孟港,class4,96.0,95.95,-0.04999999999999716,216.02,14.01282,13.627997293698542,-0.384822706301458,-2.7462188645929797
15,energy_first,规划后：Energy First,20,盎孟港-三官堂,class3,138.9,138.95000000000002,0.05000000000001137,215.84,17.03314,16.633872297752198,-0.3992677022478013,-2.344063996701731
15,energy_first,规划后：Energy First,21,三官堂-兴庄路,class1,94.0,94.05,0.04999999999999716,215.74,13.105540000000001,14.467948149008544,1.3624081490085427,10.395665871139553
15,energy_first,规划后：Energy First,22,兴庄路-兴海南路,class4,96.0,95.95,-0.04999999999999716,215.54,9.47683,9.901783573721271,0.42495357372127174,4.484132074979415
15,energy_first,规划后：Energy First,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.54,11.32626,11.729860602309312,0.4036006023093126,3.5634057695065504
15,energy_first,规划后：Energy First,24,梅堰-永茂路,class3,313.0,313.0,0.0,215.34,29.925819999999998,28.85254529436371,-1.0732747056362868,-3.5864504485968536
15,energy_first,规划后：Energy First,25,永茂路-镇海大道,class2,141.0,141.0,0.0,215.24,17.12209,17.17249625696545,0.05040625696544865,0.29439313171142456
15,energy_first,规划后：Energy First,26,镇海大道-骆驼桥,class2,116.0,116.0,0.0,215.24,20.02891,18.98810356147649,-1.0408064385235107,-5.196520622058368
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,1,布政-张家潭,class3,115.0,115.0,0.0,215.24,12.94801,12.909928848727692,-0.03808115127230849,-0.2941081391836158
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,2,张家潭-同德路,class2,148.0,148.0,0.0,215.24,17.59666,17.07919670196743,-0.5174632980325704,-2.9406904380295487
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,3,同德路-石碶,class3,109.0,108.95,-0.04999999999999716,215.24,13.10016,13.023890911529268,-0.07626908847073288,-0.5821996713836539
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,4,石碶-雅渡,class2,80.0,80.0,0.0,215.44,11.06952,10.758897121208221,-0.3106228787917793,-2.806109739101418
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,5,雅渡-庙堰,class4,139.0,139.0,0.0,215.44,18.16752,19.68936128270799,1.5218412827079888,8.376714503179238
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,6,庙堰-钟公庙,class3,96.0,95.95,-0.04999999999999716,215.64,12.50113,12.742857952632361,0.24172795263236146,1.9336488192056356
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,7,钟公庙-鄞州区政府,class4,95.0,94.95,-0.04999999999999716,215.54,7.97563,8.96919232277886,0.9935623227788595,12.457477625953805
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,8,鄞州区政府-钱湖南路,class3,132.1,132.05,-0.04999999999998295,215.84,16.07905,15.501148893526985,-0.5779011064730142,-3.594124693144273
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,9,钱湖南路-南高教园区,class3,100.0,100.05,0.04999999999999716,215.94,13.6214,13.975851802188394,0.3544518021883949,2.6021686624605027
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,10,南高教园区-下应路,class3,114.0,114.0,0.0,215.94,18.43179,17.952537063276257,-0.4792529367237428,-2.6001432130234927
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,11,下应路-大洋江,class3,106.0,106.0,0.0,215.84,11.26365,11.357152877333057,0.09350287733305684,0.8301294636557142
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,12,大洋江-泗港,class3,92.0,92.0,0.0,215.54,10.720799999999999,11.148166570867593,0.4273665708675942,3.986330972199782
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,13,泗港-曹隘,class4,137.0,137.0,0.0,215.64,22.925,23.724152452004684,0.7991524520046838,3.4859430839898966
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,14,曹隘-柳隘,class4,113.0,112.95,-0.04999999999999716,215.34,15.909709999999999,16.433342102629314,0.5236321026293158,3.2912737103901697
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,15,柳隘-海晏北路,class3,92.0,91.95,-0.04999999999999716,215.24,11.43901,11.732825020203684,0.29381502020368444,2.5685353907696946
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,16,海晏北路-民安东路,class3,85.0,85.0,0.0,216.12,14.70407,14.567621428761765,-0.13644857123823506,-0.927964646783068
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,17,民安东路-会展中心,class3,79.0,78.95,-0.04999999999999716,216.52,11.617049999999999,11.67089422054389,0.053844220543890486,0.46349306014771813
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,18,会展中心-院士路,class3,115.0,115.0,0.0,216.42,14.934059999999999,15.371425867023081,0.43736586702308244,2.928646778056888
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,19,院士路-盎孟港,class3,91.0,90.95,-0.04999999999999716,216.02,17.79835,17.180954996462017,-0.6173950035379825,-3.468832804939685
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,20,盎孟港-三官堂,class3,138.9,138.95000000000002,0.05000000000001137,215.84,17.03314,16.633872297752198,-0.3992677022478013,-2.344063996701731
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,21,三官堂-兴庄路,class3,104.0,104.05,0.04999999999999716,215.74,10.49693,10.868620749426091,0.37169074942609015,3.54094720481217
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,22,兴庄路-兴海南路,class2,87.0,86.95,-0.04999999999999716,215.54,15.84608,17.712479823604138,1.8663998236041373,11.778306203200648
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,23,兴海南路-梅堰,class3,82.0,81.95,-0.04999999999999716,215.54,11.32626,11.729860602309312,0.4036006023093126,3.5634057695065504
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,24,梅堰-永茂路,class4,329.0,329.0,0.0,215.34,26.36807,25.671523487328482,-0.6965465126715173,-2.6416287300189865
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,25,永茂路-镇海大道,class4,156.0,156.0,0.0,215.24,15.46781,14.483448348351985,-0.9843616516480154,-6.363936792913899
15,dwell5_dp,规划后：历史停站时间放宽 5% DP,26,镇海大道-骆驼桥,class4,128.0,128.0,0.0,215.24,17.279889999999998,16.410815193987226,-0.8690748060127724,-5.0294001062088505
